OID_,PROVINCE,DATASET_ID,PEDON_ID,CAL_YEAR,LOCALITY,CONF_METRS,ELEVATION,EXTENT,PURPOSE,CSSC_ORDER,CSSC_GTGRP,CSSC_SBGRP,CSSC_NAME,CSSC_CODE,TX_PHASE_1,TX_FIT,TX_FACTOR1,TX_FACTOR2,LANDUSE,DD_LAT_N,DD_LONG_N
189,prince edward island,021,0210108,2007, ,1, , ,research site,brunisol,sombric ,orthic , ,bsh, , , , , ,46.2723312,-63.4988289
190,prince edward island,021,0210109,2007, ,1, , ,research site,podzol,humo-ferric,orthic , ,ctw, , , , , ,46.2446213,-63.4663811
191,prince edward island,021,0210113,2007, ,1, , ,research site,brunisol,sombric ,orthic , ,ctw, , , , , ,46.5539703,-63.8981400
192,prince edward island,021,0210116,2007, ,1, , ,research site,podzol,humo-ferric,orthic , ,ctw, , , , , ,46.3051910,-63.6050797
193,prince edward island,021,0210122,2007, ,1, , ,research site,brunisol,dystric,orthic , ,ctw, , , , , ,46.2817307,-63.6436806
194,alberta,046,0460001,2007,"fort mcmurray, ab",10000, , ,detailed,gleysol,humic,orthic,steepbank,stpzz, ,variant, , ,fen,57.1695518,-110.4034729
195,alberta,046,0460002,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,firebag,fir, , , , ,woodland-coniferous,57.1790009,-110.3731689
196,alberta,046,0460003,2007,"fort mcmurray, ab",10000, , ,detailed,gleysol,luvic,humic,mcmurray,mmy, , , , ,swamp,57.2938194,-110.4085922
197,alberta,046,0460004,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,marguerite,mar, , , , ,woodland-coniferous,57.1846504,-110.2428284
198,alberta,046,0460005,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,mildred,mil, , , , ,woodland-coniferous,57.3148918,-110.5302124
199,alberta,046,0460006,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,mildred,mil, , , , ,woodland-coniferous,57.0353394,-110.2114563
200,alberta,046,0460007,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,gypsy,gyp, , , , ,woodland-coniferous,57.0662918,-110.3021774
201,alberta,046,0460008,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,firebag,fir, , , , ,woodland-coniferous,57.2854996,-110.4706268
202,alberta,046,0460009,2007,"fort mcmurray, ab",10000, , ,detailed,gleysol,luvic,orthic,namur,nam, , , , ,shrubland,57.0849113,-110.3517838
203,alberta,046,0460010,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,mildred,mil, , , , ,woodland-coniferous,57.2677002,-110.3698578
204,alberta,046,0460011,2007,"fort mcmurray, ab",10000, , ,detailed,brunisol,dystric,eluviated,marguerite,mar, , , , ,woodland-coniferous,57.2293282,-110.3766937
205,alberta,046,0460012,2007,"fort mcmurray, ab",10000, , ,detailed,gleysol,luvic,orthic,steepbank,stpzz, ,variant, , ,fen,57.1486397,-110.4659576
206,alberta,046,0460013,2007,"fort mcmurray, ab",10000, , ,detailed,luvisol,gray luvisol,orthic,kinosis,kns, , , , ,woodland-coniferous,57.1470718,-110.4561691
207,alberta,046,0460014,2007,"fort mcmurray, ab",10000, , ,detailed,organic,mesisol,fibric,muskeg,mus, , , , ,bog,57.1487694,-110.4581909
208,alberta,050,0500299,2007, ,15, , , ,brunisol,eutric,eluviated, , , , , , , ,53.2533302,-117.8741684
209,alberta,050,0500304,2007, ,15, , , ,brunisol,eutric,orthic, , , , , , , ,53.2630615,-117.8747177
210,alberta,050,0500305,2007, ,15, , , ,organic,humisol,cumulic, , , , , , , ,53.2558289,-117.8766708
211,alberta,050,0500307,2007, ,15, , , ,brunisol,eutric,orthic, , , , , , , ,53.2547188,-117.8686066
212,alberta,050,0500308,2007, ,15, , , ,regosol,rego,orthic, , , , , , , ,53.2627792,-117.8797226
213,alberta,050,0500309,2007, ,15, , , ,regosol,rego,orthic, , , , , , , ,53.2636108,-117.8780594
214,alberta,050,0500310,2007, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,53.2547188,-117.8747177
215,alberta,050,0500345,2007, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,53.2544403,-117.8758316
216,alberta,054,0540001,2007,"wandering river, ab",10000, , ,detailed,brunisol,dystric,eluviated,mildred,milxt, ,variant, , , ,56.3236694,-113.4368362
217,alberta,054,0540002,2007,"wandering river, ab",10000, , ,detailed,organic,mesisol,terric,mariana,mrn, , , , ,bog,56.3812790,-113.4226074
218,alberta,054,0540003,2007,"wandering river, ab",10000, , ,detailed,gleysol,luvic,orthic,algar,alg, , , , , ,56.3423119,-113.4744720
219,alberta,054,0540004,2007,"wandering river, ab",10000, , ,detailed,gleysol,luvic,orthic,dunkirk,dkkpt, ,variant, , , ,56.3315887,-113.4308701
220,ontario,014,0140075,2006, ,15, , , , , , ,queensway,qwy, , , , ,deciduous coniferous,45.2964287,-75.7767029
221,ontario,014,0140076,2006, ,15, , , , , , ,barrhaven,bvn, , , , , ,45.2846985,-75.7799377
222,ontario,014,0140077,2006, ,15, , , , , , ,fallowfield,fwf, , , , , ,45.2842293,-75.7797928
223,ontario,014,0140078,2006, ,15, , , , , , ,leicester,lei, , , , , ,45.3261108,-75.5889587
224,ontario,014,0140079,2006, ,15, , , , , , ,french hill,fhh, , , , , ,45.3263588,-75.5899811
225,ontario,014,0140080,2006, ,15, , , , , , ,borthwich,bhw, , , , , ,45.3182487,-75.6327133
226,ontario,014,0140081,2006, ,15, , , , , , ,borthwich,bhw, , , , , ,45.3354301,-75.6322098
227,ontario,014,0140082,2006, ,15, , , , , , ,deekaye,dek, , , , ,successional,45.3266411,-75.6105270
228,ontario,014,0140083,2006, ,15, , , , , , ,ellwood,elw, , , , ,successional,45.3265419,-75.6106796
229,ontario,014,0140084,2006, ,15, , , , , , ,elless,els, , , , ,successional,45.3264999,-75.6106796
230,ontario,014,0140085,2006, ,15, , , , , , ,constance bay,ctb, , , , ,successional,45.2481804,-75.5924606
231,ontario,014,0140086,2006, ,15, , , , , , ,jock river,jor, , , , , ,45.2268105,-75.8903503
232,ontario,014,0140087,2006, ,15, , , , , , ,stittsville,stv, , , , , ,45.2205582,-75.9562988
233,ontario,014,0140088,2006, ,15, , , , , , ,herberts corners,hbs, , , , ,successional,45.2480507,-75.5914230
234,ontario,014,0140089,2006, ,15, , , , , , ,vaudreuil,vud, , , , , ,45.0677681,-75.7270813
235,ontario,014,0140090,2006, ,15, , , , , , ,kanata,kaa, , , , , ,45.3843307,-76.0200882
236,ontario,014,0140091,2006, ,15, , , , , , ,buckham bay,bub, , , , , ,45.4930916,-76.0853500
237,ontario,014,0140092,2006, ,15, , , , , , ,queensway,qwy, , , , ,pasture,45.4623299,-76.1935501
238,ontario,014,0140093,2006, ,15, , , , , , ,vinette,vnt, , , , ,successional,45.4442787,-76.0008621
239,ontario,014,0140094,2006, ,15, , , , , , ,marchhurst,mhh, , , , ,successional,45.3486786,-75.9541016
240,ontario,014,0140095,2006, ,15, , , , , , ,munster,mnr, , , , ,successional,45.3068695,-76.0117111
241,ontario,014,0140096,2006, ,15, , , , , , ,dunrobin,dnr, , , , , ,45.3121910,-76.0185471
242,ontario,014,0140097,2006, ,15, , , , , , ,ashton,ash, , , , , ,45.1728096,-76.0005875
243,ontario,014,0140098,2006, ,15, , , , , , ,limoges,lim, , , , , ,45.4595604,-76.0193405
244,ontario,014,0140099,2006, ,15, , , , , , ,christy,ciy, , , , , ,45.4791985,-76.1437302
245,ontario,014,0140100,2006, ,15, , , , , , ,dwyer hill,dwh, , , , , ,45.4475212,-76.0052338
246,ontario,014,0140101,2006, ,15, , , , , , ,macdonald,mdl, , , , , ,45.0872917,-75.7637405
247,ontario,014,0140102,2006, ,15, , , , , , ,reevecraig,rvc, , , , ,successional,45.0929413,-75.6017532
248,ontario,014,0140103,2006, ,15, , , , , , ,carlsbad,cla, , , , , ,45.4101295,-75.5483322
249,ontario,014,0140104,2006, ,15, , , , , , ,laplaine,lpe, , , , , ,45.3982811,-75.5554428
250,ontario,014,0140105,2006, ,15, , , , , , ,leimer,lmr, , , , ,pasture,45.3940506,-75.4143982
251,ontario,014,0140106,2006, ,15, , , , , , ,stittsville,stv, , , , , ,45.3171387,-75.5654297
252,ontario,014,0140107,2006, ,15, , , , , , ,st damase,sdm, , , , , ,45.3517418,-76.2654266
253,ontario,014,0140108,2006, ,15, , , , , , ,queensway,qwy, , , , ,successional,45.5089798,-76.1958618
254,ontario,014,0140109,2006, ,15, , , , , , ,becketts creek,bkk, , , , , ,45.3197784,-75.7748032
255,ontario,014,0140110,2006, ,15, , , , , , ,ramsayville,rsl, , , , , ,45.3524399,-75.5999680
256,ontario,014,0140111,2006, ,15, , , , , , ,ste rosalie,sta, , , , , ,45.3769798,-75.4228210
257,ontario,014,0140112,2006, ,15, , , , , , ,carsonby,cnb, , , , , ,45.1787491,-75.9697418
258,ontario,014,0140113,2006, ,15, , , , , , ,stapledon,spd, , , , ,soybeans,45.4416809,-76.1077728
259,ontario,014,0140114,2006, ,15, , , , , , ,steven creek,stc, , , , , ,45.2065086,-75.8975372
260,prince edward island,021,0210062,2006, ,1, , ,research site,podzol,humo-ferric,orthic , ,ctw, , , , , ,46.4071198,-63.2583809
261,prince edward island,021,0210064,2006, ,1, , ,research site,brunisol,humo-ferric,orthic , ,oly, , , , , ,46.3524094,-63.1936302
262,prince edward island,021,0210072,2006, ,1, , ,research site,brunisol,sombric ,orthic , ,ctw, , , , , ,46.3846893,-63.2985497
263,prince edward island,021,0210073,2006, ,1, , , , , , , , , , , , , ,46.3568993,-63.2674484
264,prince edward island,021,0210074,2006, ,1, , ,research site,brunisol,dystric,orthic , ,ary, , , , , ,46.3291092,-63.2337799
265,prince edward island,021,0210086,2006, ,1, , ,research site,podzol,humo-ferric,orthic , ,lew, , , , , ,46.2618217,-63.3553200
266,prince edward island,021,0210102,2006, ,1, , ,research site,podzol,humo-ferric,orthic , ,ctw, , , , , ,46.2948303,-63.4588394
267,prince edward island,021,0210103,2006, ,1, , ,research site,brunisol,dystric,orthic , ,ffe, , , , , ,46.2393494,-63.3940201
268,prince edward island,021,0210105,2006, ,1, , ,research site,podzol,humo-ferric,orthic , ,ctw, , , , , ,46.5766182,-63.8594017
269,quebec,028,0282185,2006, ,10000, , , ,brunisol,dystric,eluviated, , , , , , , ,50.7000008,-64.0000000
270,quebec,028,0282192,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,49.2000008,-65.1999969
271,quebec,028,0282198,2006, ,10000, , , ,brunisol,eutric,eluviated, , , , , , , ,50.2999992,-67.9000015
272,quebec,028,0282201,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,49.0000000,-66.4000015
273,quebec,028,0282228,2006, ,10000, , , ,podzol,humo-ferric,ortstein, , , , , , , ,50.7999992,-72.3000031
274,quebec,028,0282236,2006, ,10000, , , ,podzol,humo-ferric,ortstein, , , , , , , ,50.7999992,-73.0000000
275,quebec,028,0282237,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,49.7999992,-71.5000000
276,quebec,028,0282239,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,48.0999985,-69.0000000
277,quebec,028,0282243,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,49.0000000,-70.5999985
278,quebec,028,0282244,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,47.9000015,-69.0000000
279,quebec,028,0282245,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,47.7999992,-68.9000015
280,quebec,028,0282250,2006, ,10000, , , ,gleysol,gleysol,rego, , , , , , , ,47.5999985,-69.4000015
281,quebec,028,0282261,2006, ,10000, , , ,gleysol,gleysol,fera, , , , , , , ,46.7000008,-70.1999969
282,quebec,028,0282264,2006, ,10000, , , ,podzol,humo-ferric,gleyed, , , , , , , ,46.5999985,-71.5999985
283,quebec,028,0282265,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,48.2000008,-74.5000000
284,quebec,028,0282266,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,47.0999985,-73.1999969
285,quebec,028,0282267,2006, ,10000, , , ,brunisol,dystric,orthic, , , , , , , ,46.7000008,-72.4000015
286,quebec,028,0282268,2006, ,10000, , , ,brunisol,dystric,gleyed, , , , , , , ,45.9000015,-71.1999969
287,quebec,028,0282270,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,45.7999992,-71.0999985
288,quebec,028,0282276,2006, ,10000, , , ,gleysol,humic,orthic, , , , , , , ,49.2999992,-77.0999985
289,quebec,028,0282277,2006, ,10000, , , ,brunisol,dystric,orthic, , , , , , , ,46.0000000,-71.6999969
290,quebec,028,0282278,2006, ,10000, , , ,brunisol,dystric,gleyed, , , , , , , ,45.5000000,-71.0000000
291,quebec,028,0282279,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,45.4000015,-70.8000031
292,quebec,028,0282282,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,49.2000008,-77.5000000
293,quebec,028,0282284,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,46.5999985,-73.4000015
294,quebec,028,0282285,2006, ,10000, , , ,brunisol,dystric,orthic, , , , , , , ,45.0999985,-71.5000000
295,quebec,028,0282290,2006, ,10000, , , ,regosol,regosol,orthic, , , , , , , ,49.0999985,-78.9000015
296,quebec,028,0282296,2006, ,10000, , , ,gleysol,humic,rego, , , , , , , ,48.7999992,-79.0000000
297,quebec,028,0282298,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,47.0000000,-75.6999969
298,quebec,028,0282300,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,46.7999992,-75.6999969
299,alberta,028,0282306,2006, ,10000, , , ,gleysol,gleysol,fera, , , , , , , ,57.9000015,-117.6999969
300,quebec,028,0282307,2006, ,10000, , , ,regosol,regosol,orthic, , , , , , , ,48.0999985,-79.4000015
301,quebec,028,0282323,2006, ,10000, , , ,podzol,humo-ferric,orthic, , , , , , , ,46.7000008,-78.4000015
302,ontario,028,0282333,2006, ,10000, , , ,brunisol,dystric,eluviated, , , , , , , ,52.2000008,-92.6999969
303,ontario,028,0282340,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,51.5999985,-91.8000031
304,ontario,028,0282341,2006, ,10000, , , ,brunisol,dystric,gleyed eluviated, , , , , , , ,51.0000000,-89.8000031
305,ontario,028,0282344,2006, ,10000, , , ,brunisol,sombric,orthic, , , , , , , ,52.0000000,-93.5999985
306,ontario,028,0282345,2006, ,10000, , , ,brunisol,dystric,eluviated, , , , , , , ,51.5000000,-92.0000000
307,ontario,028,0282359,2006, ,10000, , , ,brunisol,dystric,orthic, , , , , , , ,51.5000000,-93.3000031
308,ontario,028,0282378,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,51.2999992,-95.0000000
309,ontario,028,0282385,2006, ,10000, , , ,brunisol,sombric,orthic, , , , , , , ,51.0000000,-95.0000000
310,ontario,028,0282388,2006, ,10000, , , ,brunisol,dystric,eluviated, , , , , , , ,49.5000000,-91.0999985
311,ontario,028,0282397,2006, ,10000, , , ,brunisol,eutric,eluviated, , , , , , , ,45.9000015,-83.5000000
312,ontario,028,0282416,2006, ,10000, , , ,brunisol,dystric,eluviated, , , , , , , ,48.5999985,-91.0000000
313,ontario,028,0282426,2006, ,10000, , , ,gleysol,gleysol,orthic, , , , , , , ,48.5000000,-91.9000015
314,alberta,050,0500062,2006, ,15, , , ,organic,mesisol,terric, , , , , , , ,55.7580605,-111.2963867
315,alberta,050,0500084,2006, ,15, , , ,gleysol,luvic,orthic, , , , , , , ,55.4280586,-111.9369431
316,alberta,050,0500085,2006, ,15, , , ,organic,mesisol,terric, , , , , , , ,55.4275017,-111.9391708
317,alberta,050,0500086,2006, ,15, , , ,gleysol,gleysol,orthic, , , , , , , ,55.5752792,-112.5277786
318,alberta,050,0500087,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,55.5586090,-112.4925003
319,alberta,050,0500959,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,52.4005585,-111.4247208
320,alberta,050,0500960,2006, ,15, , , ,regosol,rego,cumulic, , , , , , , ,50.2336082,-110.6311111
321,alberta,050,0500961,2006, ,15, , , ,brunisol,eutric,orthic, , , , , , , ,49.8977814,-110.3047180
322,alberta,050,0500962,2006, ,15, , , ,regosol,rego,gleyed cumulous, , , , , , , ,49.0788918,-110.2622223
323,alberta,050,0500963,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,50.9013901,-110.2952805
324,alberta,050,0500964,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,50.6558304,-110.4805603
325,alberta,050,0500965,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,50.0033302,-113.8555603
326,alberta,050,0500966,2006, ,15, , , ,gleysol,humic,orthic, , , , , , , ,51.3922195,-112.0458298
327,alberta,050,0500967,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,49.7313919,-113.4052811
328,alberta,050,0500968,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,49.6583290,-110.1044388
329,alberta,050,0500969,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,49.6575012,-110.1036072
330,alberta,050,0500970,2006, ,15, , , ,chernozem,black,gleyed rego, , , , , , , ,49.6180611,-110.0963898
331,alberta,050,0500971,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.2413902,-110.1977768
332,alberta,050,0500972,2006, ,15, , , ,regosol,rego,gleyed cumulous, , , , , , , ,50.4116707,-110.4152832
333,alberta,050,0500973,2006, ,15, , , ,regosol,humic,orthic, , , , , , , ,49.8886108,-114.3836136
334,alberta,050,0500974,2006, ,15, , , ,regosol,rego,gleyed cumulous, , , , , , , ,49.0794411,-110.2024994
335,alberta,050,0500975,2006, ,15, , , ,solonetz,solodized,gleyed, , , , , , , ,49.4677811,-110.2549973
336,alberta,050,0500976,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,50.0386086,-110.6441727
337,alberta,050,0500977,2006, ,15, , , ,chernozem,black,calcareous, , , , , , , ,49.9991684,-113.8588867
338,alberta,050,0500978,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,49.0808296,-110.1647186
339,alberta,050,0500979,2006, ,15, , , ,regosol,humic,orthic, , , , , , , ,50.5461082,-110.2563934
340,alberta,050,0500980,2006, ,15, , , ,regosol,rego,gleyed cumulous, , , , , , , ,49.2402802,-110.2055588
341,alberta,050,0500981,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,52.4036102,-111.4161072
342,alberta,050,0500982,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,49.6674995,-110.1161118
343,alberta,050,0500983,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,49.8794403,-114.1125031
344,alberta,050,0500984,2006, ,15, , , ,luvisol,gray luvisol,orthic, , , , , , , ,49.8108292,-113.9530563
345,alberta,050,0500985,2006, ,15, , , ,luvisol,gray luvisol,gleyed, , , , , , , ,49.6505585,-110.2613907
346,alberta,050,0500986,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,49.0794411,-110.2022171
347,alberta,050,0500987,2006, ,15, , , ,regosol,rego,gleyed cumulous, , , , , , , ,49.1780586,-113.1902771
348,alberta,050,0500988,2006, ,15, , , ,regosol,humic,orthic, , , , , , , ,49.7313919,-113.4047165
349,alberta,050,0500989,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,50.0755615,-113.2322235
350,alberta,050,0500990,2006, ,15, , , ,chernozem,dark brown,rego, , , , , , , ,49.7316704,-113.4041672
351,alberta,050,0500991,2006, ,15, , , ,regosol,rego,cumulic, , , , , , , ,49.8991699,-110.3363876
352,alberta,050,0500992,2006, ,15, , , ,chernozem,dark brown,gleyed calcareous, , , , , , , ,52.1199989,-110.7555618
353,alberta,050,0500993,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.5608292,-113.8138885
354,alberta,050,0500994,2006, ,15, , , ,gleysol,humic,rego, , , , , , , ,49.4147186,-114.1136093
355,alberta,050,0500995,2006, ,15, , , ,regosol,humic,gleyed, , , , , , , ,49.8611107,-114.3794403
356,alberta,050,0500996,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.8608284,-114.3872223
357,alberta,050,0500997,2006, ,15, , , ,regosol,rego,cumulic, , , , , , , ,49.7497215,-112.8488922
358,alberta,050,0500998,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.7494392,-112.8483276
359,alberta,050,0500999,2006, ,15, , , ,regosol,humic,orthic, , , , , , , ,49.4127808,-114.1138916
360,alberta,050,0501000,2006, ,15, , , ,regosol,rego,gleyed rego, , , , , , , ,49.6636086,-110.2761078
361,alberta,050,0501001,2006, ,15, , , ,chernozem,dark brown,gleyed eluviated, , , , , , , ,51.8527794,-112.0947189
362,alberta,050,0501002,2006, ,15, , , ,chernozem,dark brown,orthic, , , , , , , ,51.9674988,-112.2255630
363,alberta,050,0501003,2006, ,15, , , ,chernozem,dark brown,gleyed eluviated, , , , , , , ,50.7461090,-111.7461090
364,alberta,050,0501004,2006, ,15, , , ,chernozem,dark brown,eluviated, , , , , , , ,51.8522186,-112.1338882
365,alberta,050,0501005,2006, ,15, , , ,chernozem,dark brown,calcareous, , , , , , , ,51.9980583,-110.9908295
366,alberta,050,0501006,2006, ,15, , , ,chernozem,black,orthic, , , , , , , ,49.4266701,-114.3294373
367,alberta,050,0501007,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.0788918,-111.6330566
368,alberta,050,0501008,2006, ,15, , , ,regosol,rego,orthic, , , , , , , ,49.3847198,-111.1013870
369,alberta,050,0501009,2006, ,15, , , ,gleysol,gleysol,rego, , , , , , , ,52.1183281,-110.7538910
370,alberta,050,0501010,2006, ,15, , , ,regosol,rego,cumulic, , , , , , , ,50.6316719,-110.1952820
371,alberta,050,0501011,2006, ,15, , , ,chernozem,dark brown,orthic, , , , , , , ,51.5913887,-110.6633301
