dataset,profile_id,latitude,longitude,year,n_layers,total_depth_cm,stock_kgm2_total,stock_kgm2_0_30,surface_OrgC_pct,mean_BDOD,reaches_30cm,stock_0_30_is_lower_bound,dist_fort_severn_km,soil_type,soil_type_basis,in_hbl
NPDB,0140099,45.4791985,-76.1437302,2006,4,75,5.997702,4.515462,2.27,1.41675,TRUE,FALSE,1419.482752448537,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140100,45.4475212,-76.0052338,2006,4,99,6.290857999999999,5.172048,2.94,1.41,TRUE,FALSE,1427.9808002855718,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140101,45.0872917,-75.7637405,2006,4,99,9.906506000000002,9.41384,5.08,1.2403333333333333,TRUE,FALSE,1472.1001216980364,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140102,45.0929413,-75.6017532,2006,5,136,6.199362000000001,5.075686000000001,1.85,1.2484,TRUE,FALSE,1477.9719143507862,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140103,45.4101295,-75.5483322,2006,6,210,13.570225,8.369757,2.95,1.1243333333333334,TRUE,FALSE,1449.8350547331956,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140104,45.3982811,-75.5554428,2006,4,90,0,0,39.07,NA,TRUE,FALSE,1450.6739047367598,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140105,45.3940506,-75.4143982,2006,4,95,0,0,6.29,NA,TRUE,FALSE,1456.8024833683548,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140106,45.3171387,-75.5654297,2006,4,110,0,0,18.14,NA,TRUE,FALSE,1457.996112637545,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140107,45.3517418,-76.2654266,2006,5,150,8.97622,6.356165,2.09,1.282,TRUE,FALSE,1427.0080867073889,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140108,45.5089798,-76.1958618,2006,3,62,6.290851000000002,5.386717000000002,1.75,1.1795,TRUE,FALSE,1414.575460826921,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140109,45.3197784,-75.7748032,2006,3,99,7.742145000000001,5.35731,1.59,1.301,TRUE,FALSE,1449.3587624605957,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140110,45.3524399,-75.599968,2006,5,120,13.847563999999998,10.340568,5.08,1.159,TRUE,FALSE,1453.240939776679,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140111,45.3769798,-75.422821,2006,4,150,22.96035,9.319659999999997,4.18,0.9016666666666666,TRUE,FALSE,1458.0790864537971,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140112,45.1787491,-75.9697418,2006,5,125,9.649187,7.457988,3,1.304,TRUE,FALSE,1455.2076651801417,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140113,45.4416809,-76.1077728,2006,5,99,12.098944,7.31748,2.11,1.2644,TRUE,FALSE,1424.499255336632,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140114,45.2065086,-75.8975372,2006,5,99,7.500945000000001,6.468984000000001,2.64,1.31325,TRUE,FALSE,1455.367606744377,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140115,45.2600784,-75.1932907,2011,3,110,0,0,NA,1.1796666666666666,TRUE,FALSE,1478.5376621379357,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140116,45.2609901,-75.1951523,2011,3,111,0,0,NA,1.0446666666666666,TRUE,FALSE,1478.3750096113397,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140117,43.5741386,-80.3318329,1997,3,100,0,0,NA,NA,TRUE,FALSE,1477.5084617685654,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140118,43.5730782,-80.3340302,1997,3,100,0,0,NA,NA,TRUE,FALSE,1477.565900598992,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140119,43.5731583,-80.3333817,1997,4,100,0,0,NA,NA,TRUE,FALSE,1477.5735719944867,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140120,43.634491,-80.4104385,1997,4,100,0,0,NA,NA,TRUE,FALSE,1469.1732932101108,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140121,43.6330299,-80.4126282,1997,4,75,0,0,NA,NA,TRUE,FALSE,1469.2737193403957,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140122,44.0094986,-81.3026886,1997,3,90,0,0,NA,NA,TRUE,FALSE,1408.2427369415739,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140123,44.012001,-81.3009109,1997,3,100,0,0,NA,NA,TRUE,FALSE,1408.0156828559057,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140124,44.0099411,-81.3030167,1997,4,100,0,0,NA,NA,TRUE,FALSE,1408.1881410925287,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140125,44.0194397,-81.3142471,1997,4,62,0,0,NA,NA,TRUE,FALSE,1406.922152913821,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140126,44.0022812,-81.2813263,1997,4,75,0,0,NA,NA,TRUE,FALSE,1409.4937229389818,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140127,44.3318596,-81.4140778,1997,4,100,0,0,NA,NA,TRUE,FALSE,1371.3478401831765,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140128,44.56567,-81.1982574,1997,3,48,0,0,NA,NA,TRUE,FALSE,1351.4473469534003,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140129,44.5655289,-81.1980667,1997,3,56,0,0,NA,NA,TRUE,FALSE,1351.466821131949,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140130,44.5667686,-81.1993332,1997,3,45,0,0,NA,NA,TRUE,FALSE,1351.3053631214289,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140131,43.5219612,-80.1707535,1997,5,60,0,0,NA,NA,TRUE,FALSE,1487.065259156415,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140132,43.5217094,-80.1617889,1997,5,95,0,0,NA,NA,TRUE,FALSE,1487.3188187549702,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140133,43.4817505,-80.2381516,1997,3,100,0,0,NA,NA,TRUE,FALSE,1489.6159370385685,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140134,43.4830017,-80.2380295,1997,3,90,0,0,NA,NA,TRUE,FALSE,1489.4867472933586,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140135,43.4833603,-80.2396164,1997,3,73,0,0,NA,NA,TRUE,FALSE,1489.4090867936845,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140136,43.4801598,-80.1596527,1997,5,93,0,0,NA,NA,TRUE,FALSE,1491.7596673628764,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140137,44.0900688,-79.7441788,1997,4,105,0,0,NA,NA,TRUE,FALSE,1438.626532290825,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140138,44.0878983,-79.7460403,1997,4,90,0,0,NA,NA,TRUE,FALSE,1438.8023398884295,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140139,44.1242981,-79.7452164,1997,2,110,0,0,NA,NA,TRUE,FALSE,1435.0229678471776,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140140,44.156189,-79.6936722,1997,2,95,0,0,NA,NA,TRUE,FALSE,1433.1125329728393,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140141,44.2146301,-79.7380371,1997,4,95,0,0,NA,NA,TRUE,FALSE,1425.7915173530328,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140142,44.6707115,-79.7599335,1997,5,120,0,0,NA,NA,TRUE,FALSE,1377.7003903554876,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140143,44.63237,-79.8371429,1997,5,120,0,0,NA,NA,TRUE,FALSE,1379.518812613795,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140144,44.4922218,-79.6629791,1997,4,110,0,0,NA,NA,TRUE,FALSE,1398.9809173617343,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140145,44.49226,-79.6663818,1997,4,100,0,0,NA,NA,TRUE,FALSE,1398.8809304574625,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140146,43.7559814,-80.1230164,1997,5,91,0,0,NA,NA,TRUE,FALSE,1463.6073865537508,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140147,43.7953987,-80.1620407,1997,5,110,0,0,NA,NA,TRUE,FALSE,1458.4513088085503,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140148,43.7774887,-80.3008194,1997,4,120,0,0,NA,NA,TRUE,FALSE,1456.8027192308898,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140149,44.3396187,-80.7545395,1997,4,53,0,0,NA,NA,TRUE,FALSE,1386.0976983372727,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140150,44.3667183,-80.9226532,1997,2,46,0,0,NA,NA,TRUE,FALSE,1379.1247085802654,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140151,44.3576813,-80.9126968,1997,3,42,0,0,NA,NA,TRUE,FALSE,1380.3227299488954,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140152,44.3289185,-81.0083084,1997,3,90,0,0,NA,NA,TRUE,FALSE,1381.0749694840943,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140153,44.3294907,-81.0072403,1997,3,90,0,0,NA,NA,TRUE,FALSE,1381.0397463630347,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140154,44.5712585,-81.1803665,1997,4,91,0,0,NA,NA,TRUE,FALSE,1351.2764782796373,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140155,44.5721703,-81.1803284,1997,4,90,0,0,NA,NA,TRUE,FALSE,1351.1806112012691,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140156,44.5725098,-81.1807404,1997,5,85,0,0,NA,NA,TRUE,FALSE,1351.134841501332,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140157,44.3498383,-81.2148285,1997,5,80,0,0,NA,NA,TRUE,FALSE,1373.9928108619936,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140158,44.3433304,-81.2128601,1997,4,100,0,0,NA,NA,TRUE,FALSE,1374.7306262483507,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140159,44.3221283,-81.1813583,1997,3,102,0,0,NA,NA,TRUE,FALSE,1377.7176509430717,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140160,44.3142891,-81.1785431,1997,2,60,0,0,NA,NA,TRUE,FALSE,1378.61671008012,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140161,44.3071518,-81.150322,1997,3,80,0,0,NA,NA,TRUE,FALSE,1380.033739946105,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140162,44.2876511,-81.1961975,1997,4,90,0,0,NA,NA,TRUE,FALSE,1381.0393562422555,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140163,44.2859612,-81.1962509,1997,3,90,0,0,NA,NA,TRUE,FALSE,1381.2178743780637,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140164,44.0607185,-78.4822693,1997,5,90,0,0,NA,NA,TRUE,FALSE,1478.4490538464509,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140165,44.0611115,-78.4814529,1997,5,70,0,0,NA,NA,TRUE,FALSE,1478.4339670214013,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140166,44.0335197,-78.5859985,1997,6,90,0,0,NA,NA,TRUE,FALSE,1478.0541695404895,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140167,44.0373611,-78.498703,1997,5,68,0,0,NA,NA,TRUE,FALSE,1480.3381623123475,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140168,44.0773087,-78.255928,1997,6,90,0,0,NA,NA,TRUE,FALSE,1483.8136215704267,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140169,44.076889,-78.2566223,1997,5,80,0,0,NA,NA,TRUE,FALSE,1483.8346190344807,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140170,44.0859108,-77.7875824,1997,3,68,0,0,NA,NA,TRUE,FALSE,1497.9944282831088,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140171,44.0581207,-77.8679581,1997,4,93,0,0,NA,NA,TRUE,FALSE,1498.1912582422087,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140172,44.0359116,-77.8685608,1997,5,110,0,0,NA,NA,TRUE,FALSE,1500.4278739989445,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140173,44.0382004,-77.829361,1997,4,56,0,0,NA,NA,TRUE,FALSE,1501.470567233198,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140174,44.1462593,-77.6530609,1997,4,75,0,0,NA,NA,TRUE,FALSE,1496.3218997813174,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140175,44.1726494,-77.7149582,1997,2,34,0,0,NA,NA,TRUE,FALSE,1491.6006622917628,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140176,43.7186699,-79.9971237,1997,4,75,0,0,NA,NA,TRUE,FALSE,1470.7983380438702,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140177,43.5550613,-80.1057892,1997,3,98,0,0,NA,NA,TRUE,FALSE,1485.2242414805237,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140178,43.5545311,-80.1045837,1997,4,102,0,0,NA,NA,TRUE,FALSE,1485.31094976426,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140179,43.4074707,-80.1986389,1997,5,63,0,0,NA,NA,TRUE,FALSE,1498.4576784966605,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140180,43.4705315,-80.0380783,1997,5,81,0,0,NA,NA,TRUE,FALSE,1495.8702792277888,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140181,43.4389114,-80.1282883,1997,4,43,0,0,NA,NA,TRUE,FALSE,1496.9086575705446,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140182,43.4382896,-80.1282425,1997,2,54,0,0,NA,NA,TRUE,FALSE,1496.9754705481848,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140183,43.2183113,-80.3478775,1997,5,111,0,0,NA,NA,TRUE,FALSE,1514.7942169222458,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140184,43.2189102,-80.3491592,1997,3,53,0,0,NA,NA,TRUE,FALSE,1514.69945473235,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140185,43.2232094,-80.3919296,1997,5,65,0,0,NA,NA,TRUE,FALSE,1513.2031317364906,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140186,43.9024391,-79.3202591,1997,3,71,0,0,NA,NA,TRUE,FALSE,1469.9883160765496,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140187,43.9087791,-79.3228073,1997,3,92,0,0,NA,NA,TRUE,FALSE,1469.2566859672063,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140188,43.9093513,-79.3232727,1997,4,90,0,0,NA,NA,TRUE,FALSE,1469.1839894996842,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140189,43.9090195,-79.324028,1997,3,78,0,0,NA,NA,TRUE,FALSE,1469.197118468865,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140190,43.9331017,-79.2460938,1997,4,98,0,0,NA,NA,TRUE,FALSE,1468.9102579530263,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140191,43.9318504,-79.2460403,1997,5,102,0,0,NA,NA,TRUE,FALSE,1469.0417691637645,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140192,43.8973503,-79.2389297,1997,3,85,0,0,NA,NA,TRUE,FALSE,1472.8290566719681,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140193,44.1414185,-79.4317627,1997,3,75,0,0,NA,NA,TRUE,FALSE,1441.9800724518186,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140194,44.1416512,-79.4285507,1997,5,83,0,0,NA,NA,TRUE,FALSE,1442.0469733662378,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140195,44.3903999,-78.5568924,1997,4,111,0,0,NA,NA,TRUE,FALSE,1442.3707391342316,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140196,44.3205299,-78.5697708,1997,3,107,0,0,NA,NA,TRUE,FALSE,1449.1182848420506,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140197,44.1360016,-78.801651,1997,3,103,0,0,NA,NA,TRUE,FALSE,1460.9691670053403,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140198,43.6589813,-79.95327,1997,3,100,0,0,NA,NA,TRUE,FALSE,1478.2207435924215,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140199,43.661129,-79.9517517,1997,4,100,0,0,NA,NA,TRUE,FALSE,1478.0345695743326,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140200,43.7333984,-79.9392471,1997,4,83,0,0,NA,NA,TRUE,FALSE,1470.7653399858439,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140201,44.1221199,-80.1327362,1997,3,90,0,0,NA,NA,TRUE,FALSE,1424.8502508773506,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140202,44.1470604,-80.1348038,1997,3,48,0,0,NA,NA,TRUE,FALSE,1422.1772854603184,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140203,44.3545609,-79.8964081,1997,4,100,0,0,NA,NA,TRUE,FALSE,1406.8395649716886,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140204,44.3710098,-79.9376221,1997,5,115,0,0,NA,NA,TRUE,FALSE,1403.9977353280246,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140205,44.4021111,-79.9197006,1997,6,88,0,0,NA,NA,TRUE,FALSE,1401.2380838390523,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140206,44.4178009,-79.9253769,1997,4,118,0,0,NA,NA,TRUE,FALSE,1399.4448229717605,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140207,44.4368401,-79.8792496,1997,3,93,0,0,NA,NA,TRUE,FALSE,1398.7221831156,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140208,44.7682991,-79.9913712,1997,6,112,0,0,NA,NA,TRUE,FALSE,1361.0823208491117,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140209,44.7649803,-79.999588,1997,5,99,0,0,NA,NA,TRUE,FALSE,1361.200669270223,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140210,44.7436981,-80.048172,1997,4,103,0,0,NA,NA,TRUE,FALSE,1362.0796236599954,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140211,44.7589417,-80.064003,1997,4,98,0,0,NA,NA,TRUE,FALSE,1360.0557382206853,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140212,44.757820100000004,-80.0626221,1997,5,109,0,0,NA,NA,TRUE,FALSE,1360.2105738187468,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140213,44.65271,-79.8894577,1997,5,103,0,0,NA,NA,TRUE,FALSE,1375.944341846036,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140214,44.6617508,-79.8709717,1997,5,103,0,0,NA,NA,TRUE,FALSE,1375.5179385183337,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140215,44.6622314,-79.8700027,1997,5,110,0,0,NA,NA,TRUE,FALSE,1375.4949357721803,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140216,44.564991,-79.8698807,1997,5,102,0,0,NA,NA,TRUE,FALSE,1385.6222819421364,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140217,44.58144,-79.9128265,1997,4,100,0,0,NA,NA,TRUE,FALSE,1382.7201731518312,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140218,44.5919609,-79.9209137,1997,4,85,0,0,NA,NA,TRUE,FALSE,1381.4004096174551,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140219,44.009861,-81.5518188,1997,5,111,0,0,NA,NA,TRUE,FALSE,1402.7022100099418,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140220,43.8172417,-80.2358704,1997,8,102,0,0,NA,NA,TRUE,FALSE,1454.258609871693,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140221,43.8741913,-80.2936325,1997,4,100,0,0,NA,NA,TRUE,FALSE,1446.782785987194,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140222,43.9583092,-80.248642,1997,3,100,0,0,NA,NA,TRUE,FALSE,1439.0673532979883,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140223,43.9592209,-80.249527,1997,4,92,0,0,NA,NA,TRUE,FALSE,1438.9486112580714,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140224,43.8580017,-81.0579987,1997,4,100,0,0,NA,NA,TRUE,FALSE,1429.9647254844292,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140225,45.1731415,-74.4161835,1997,5,129,0,0,NA,NA,TRUE,FALSE,1519.1286823085616,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140227,44.0568314,-79.8913727,1997,4,85,0,0,NA,NA,TRUE,FALSE,1438.1100855105876,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140228,43.8566017,-81.1435623,1997,6,100,0,0,NA,NA,TRUE,FALSE,1428.1525911196125,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140229,44.0467987,-79.9034729,1997,4,95,0,0,NA,NA,TRUE,FALSE,1438.8357874701794,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140230,44.6353188,-79.7035294,1997,5,109,0,0,NA,NA,TRUE,FALSE,1382.9706785539754,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140231,45.3049088,-75.823967,1997,3,100,0,0,NA,NA,TRUE,FALSE,1448.8283521700414,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140232,44.9922791,-75.432312,1997,5,100,0,0,NA,NA,TRUE,FALSE,1494.3728852698546,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140233,44.9921112,-75.432373,1997,4,100,0,0,NA,NA,TRUE,FALSE,1494.3865254050033,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140234,45.0640984,-75.1859131,1997,4,100,0,0,NA,NA,TRUE,FALSE,1497.4470773114138,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140235,45.0640602,-75.1864166,1997,3,100,0,0,NA,NA,TRUE,FALSE,1497.4302551584324,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140236,45.0639496,-75.1865692,1997,3,100,0,0,NA,NA,TRUE,FALSE,1497.434579846791,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140237,44.9087105,-75.2705307,1997,4,100,0,0,NA,NA,TRUE,FALSE,1508.852941011147,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140238,44.9100914,-75.2707367,1997,3,100,0,0,NA,NA,TRUE,FALSE,1508.7125942699568,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140239,44.9087105,-75.2704468,1997,4,100,0,0,NA,NA,TRUE,FALSE,1508.8563111193105,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140240,45.3857994,-76.8622208,1997,4,100,0,0,NA,NA,TRUE,FALSE,1400.972553899655,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140241,45.3855019,-76.8621368,1997,5,100,0,0,NA,NA,TRUE,FALSE,1401.0047360428375,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140242,45.3994484,-77.0206223,1997,5,100,0,0,NA,NA,TRUE,FALSE,1393.7430852687162,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140243,45.547451,-77.1943665,1997,6,100,0,0,NA,NA,TRUE,FALSE,1372.8306359100309,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140244,45.5419083,-77.1923218,1997,6,100,0,0,NA,NA,TRUE,FALSE,1373.448867527708,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140245,45.5371208,-76.9897766,1997,8,100,0,0,NA,NA,TRUE,FALSE,1381.436825360105,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140246,45.5416412,-76.9580536,1997,6,100,0,0,NA,NA,TRUE,FALSE,1382.1830239616836,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140247,45.5412216,-76.9572067,1997,5,83,0,0,NA,NA,TRUE,FALSE,1382.255655918136,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140248,45.5495415,-76.9372787,1997,4,60,0,0,NA,NA,TRUE,FALSE,1382.1920474587998,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140249,45.5378685,-76.9043579,1997,5,100,0,0,NA,NA,TRUE,FALSE,1384.5655423196051,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140250,45.4383392,-76.472023,1997,3,100,0,0,NA,NA,TRUE,FALSE,1410.6631301043533,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140251,45.4486198,-76.4695969,1997,4,78,0,0,NA,NA,TRUE,FALSE,1409.7617631621836,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140252,45.4505806,-76.4694366,1997,4,70,0,0,NA,NA,TRUE,FALSE,1409.5782505994857,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140253,45.4851608,-76.4370117,1997,5,76,0,0,NA,NA,TRUE,FALSE,1407.485198939013,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140254,45.4821815,-76.4434967,1997,6,100,0,0,NA,NA,TRUE,FALSE,1407.5226915663666,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140255,45.4840889,-76.445488,1997,5,100,0,0,NA,NA,TRUE,FALSE,1407.2615598593623,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140256,45.4643707,-76.4695816,1997,5,78,0,0,NA,NA,TRUE,FALSE,1408.2389080287173,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140257,45.4362183,-76.4711227,1997,3,71,0,0,NA,NA,TRUE,FALSE,1410.9029653734733,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140258,45.4461098,-77.5314713,1997,6,100,0,0,NA,NA,TRUE,FALSE,1370.5414614853223,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140259,45.3649292,-76.4781189,1997,6,100,0,0,NA,NA,TRUE,FALSE,1417.5387450273925,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140260,45.2611389,-76.2297897,1997,4,78,0,0,NA,NA,TRUE,FALSE,1437.141207091846,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140261,45.2534409,-76.2113266,1997,4,90,0,0,NA,NA,TRUE,FALSE,1438.5995958611652,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140262,45.2556,-76.2121582,1997,6,100,0,0,NA,NA,TRUE,FALSE,1438.3587277965394,organic,NPDB has_organic_horizon flag,FALSE
NPDB,0140263,45.1232185,-76.1504288,1997,4,100,0,0,NA,NA,TRUE,FALSE,1453.5498540548044,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140264,45.1252098,-76.080513,1997,4,100,0,0,NA,NA,TRUE,FALSE,1456.0616588354344,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140265,45.1272316,-76.0834732,1997,5,100,0,0,NA,NA,TRUE,FALSE,1455.7514581025293,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140266,45.1267509,-76.0830994,1997,5,100,0,0,NA,NA,TRUE,FALSE,1455.8124187578132,mineral,NPDB has_organic_horizon flag,FALSE
NPDB,0140267,45.0834618,-76.1390991,1997,3,62,0,0,NA,NA,TRUE,FALSE,1457.8368227860806,mineral,NPDB has_organic_horizon flag,FALSE
